DEPTH,GR,RLA1,RLA2,RLA3,RLA4,RLA5,RT_HRLT,RHOB,TNPH,Vsh,Sw,Por,LogRt,LogPhiT,LogSwT
2980.182,83.0332,3.3322,3.6498,3.7865,3.9334,4.3403,4.8549,2.4286,0.2453,0.3238,0.8605,0.1462,1.579988504,-0.835052627,-0.065249125
2984.9064,137.3272,5.657,5.4885,5.6555,5.5542,5.5333,5.5653,2.4736,0.3809,0.723,0.9337,0.0886,1.716550892,-1.052566278,-0.029792641
2985.0588,120.0967,5.7486,5.8678,6.0911,6.076,6.0759,6.2553,2.4308,0.338,0.5963,0.7986,0.1172,1.833429104,-0.931072388,-0.097670694
2985.2112,112.7201,4.7903,4.9646,5.1627,5.2615,5.2047,5.4646,2.3983,0.2993,0.5421,0.7762,0.135,1.698290926,-0.869666232,-0.110026362
2985.3636,111.8599,7.2593,7.6336,7.9604,8.3052,8.1057,8.7985,2.3867,0.2921,0.5357,0.5571,0.1391,2.174581252,-0.85667287,-0.254066842
2985.516,104.7292,8.6154,9.8477,10.3987,10.7407,10.6239,12.679,2.3675,0.2749,0.4833,0.5145,0.1509,2.539947082,-0.82131076,-0.288614621
2985.6684,93.5414,6.5053,7.8337,8.3014,8.6114,8.5798,10.5422,2.3298,0.2603,0.401,0.4821,0.1751,2.35538625,-0.756713854,-0.316862869
2985.8208,88.1346,7.3544,9.4618,10.199,10.3556,10.3752,13.1865,2.305,0.2659,0.3613,0.415,0.1868,2.579193579,-0.728623128,-0.381951903
2985.9732,89.8557,8.2434,10.8468,11.9359,11.8069,11.8993,15.2847,2.3118,0.2754,0.3739,0.4059,0.1797,2.726852328,-0.745451923,-0.391580949
2986.1256,88.9951,8.834,12.3859,13.5894,13.3913,13.543,17.689,2.3167,0.2807,0.3676,0.3774,0.1779,2.872942977,-0.749824052,-0.423198104
2986.278,87.7814,8.6922,12.3128,13.2442,12.8682,13.145,17.0584,2.3006,0.2709,0.3587,0.392,0.1887,2.836642751,-0.7242281,-0.406713933
2986.4304,88.6269,9.3076,12.2809,12.5787,12.4908,12.6305,15.826,2.2959,0.2694,0.3649,0.3789,0.1874,2.761654157,-0.727230413,-0.421475395
2986.5828,89.7334,9.7438,12.0101,12.5102,12.498,12.6564,15.4083,2.3116,0.2729,0.373,0.445,0.178,2.734906325,-0.749579998,-0.351639989
2986.7352,93.7268,8.212,9.1345,9.3943,9.599,9.6524,10.9807,2.3452,0.2727,0.4024,0.5128,0.1593,2.396139186,-0.797784224,-0.290051983
2986.8876,94.1108,10.7612,12.045,12.7377,13.105,13.1507,15.4272,2.3859,0.2749,0.4052,0.4791,0.1377,2.736132185,-0.86106606,-0.319573829
2987.04,91.1602,12.4145,14.3173,15.7419,16.3281,16.3466,20.1065,2.4052,0.2358,0.3835,0.427,0.1402,3.001043146,-0.853251986,-0.369572125
2987.1924,79.1643,18.7495,23.0354,27.8054,29.6474,29.3601,39.0657,2.3685,0.1818,0.2953,0.2556,0.1627,3.665244844,-0.788612447,-0.592439151
2987.3448,68.0994,40.4564,61.6215,83.9759,94.8512,93.2573,135.111,2.2505,0.1368,0.214,0.1153,0.2163,4.906096663,-0.664943481,-0.938170693
2987.4972,61.9523,42.3958,83.6324,123.9856,151.9682,157.2339,230.3752,2.1336,0.1196,0.1688,0.0962,0.2501,5.439709284,-0.601886308,-1.016824928
2987.6496,58.8802,29.2236,61.2565,80.64,98.9571,103.2079,146.3547,2.0656,0.118,0.1462,0.1161,0.2743,4.986033127,-0.561774192,-0.93516778
2987.802,58.8802,27.8747,41.3857,53.9316,61.8168,62.584,88.784,2.0589,0.1216,0.1462,0.141,0.2722,4.486206454,-0.565111879,-0.850780887
2987.9544,57.159,17.133,21.6505,27.8102,29.4162,29.7286,40.1155,2.0806,0.1236,0.1335,0.2879,0.2594,3.691762793,-0.586030028,-0.540758335
2988.1068,56.5567,5.9554,7.3461,8.3096,8.4913,8.4418,10.8182,2.0986,0.1297,0.1291,0.355,0.2628,2.381229901,-0.580374639,-0.449771647
2988.2592,58.2047,11.6509,16.2377,17.3499,17.6671,17.456,22.9232,2.1098,0.1336,0.1412,0.2215,0.2611,3.132149498,-0.583193128,-0.654626269
2988.4116,60.8237,26.5323,39.3006,41.2642,40.879,41.3349,54.3365,2.0897,0.1309,0.1605,0.1587,0.2712,3.995196193,-0.566710315,-0.799423073
2988.564,64.3862,26.2803,36.933,37.7554,37.006,37.0948,47.3816,2.0835,0.1313,0.1867,0.2131,0.2601,3.858233968,-0.584859648,-0.67141655
2988.7164,72.3277,11.1806,14.7041,14.6657,14.2425,14.3056,17.453,2.1282,0.1488,0.2451,0.3634,0.2368,2.859511554,-0.625618302,-0.439615077
2988.8688,82.6022,6.6557,7.5287,7.7552,7.533,7.4753,8.3104,2.244,0.1816,0.3206,0.552,0.1846,2.117507742,-0.733768303,-0.258060922
2989.0212,94.8965,7.7425,7.6812,8.3919,8.2736,8.0595,8.1884,2.3794,0.2144,0.411,0.6625,0.1341,2.102718519,-0.872571222,-0.178814117
2989.1736,94.0359,13.099,12.9842,14.8537,14.9911,14.3588,15.4897,2.4159,0.2183,0.4047,0.4459,0.1332,2.740175287,-0.875495775,-0.350762528
2989.326,84.8198,36.7685,43.3833,46.1171,49.7516,48.0953,59.3472,2.3412,0.1705,0.3369,0.1924,0.1683,4.083404942,-0.773915884,-0.715794932
2989.4784,70.1896,57.4358,63.2888,68.9724,73.9847,71.974,86.3379,2.2325,0.1377,0.2293,0.1865,0.2066,4.458268667,-0.684869683,-0.729321164
2989.6308,64.1653,30.0064,32.6566,33.6075,35.0614,34.8647,39.2938,2.2028,0.1354,0.185,0.2593,0.2065,3.671066746,-0.685079944,-0.586197483
2989.7832,67.9746,23.1471,24.1503,26.055,26.6375,26.5437,29.4835,2.2681,0.1605,0.213,0.3258,0.1735,3.383830785,-0.760700521,-0.48704892
2989.9356,73.1383,19.4184,19.6637,21.7931,22.2479,22.1695,24.5248,2.3639,0.2025,0.251,0.4671,0.1327,3.19968485,-0.877129077,-0.330590133
2990.088,81.708,12.432,12.1377,13.0913,13.2673,13.3344,13.6612,2.46,0.2482,0.314,0.7699,0.1017,2.614559698,-0.992679047,-0.11356568
2990.2404,87.1304,9.956,9.588,9.9374,10.2866,10.1907,10.0463,2.4752,0.2737,0.3539,0.7534,0.1094,2.307204408,-0.960982678,-0.122974384
2990.3928,92.6628,10.3918,10.2525,10.44,10.86,10.7038,10.6442,2.4234,0.2639,0.3946,0.5828,0.1395,2.365015143,-0.855425792,-0.234480457
2990.5452,89.6116,11.6418,12.3024,12.3934,12.9163,12.6839,13.4471,2.329,0.2489,0.3721,0.4059,0.1742,2.598763469,-0.758951849,-0.391580949
2990.6976,86.9069,12.6445,14.9033,15.714,16.2685,16.2795,19.7197,2.2812,0.2514,0.3523,0.3527,0.1879,2.981618136,-0.72607322,-0.45259454
2990.85,89.6116,10.1237,11.8686,12.9855,13.2475,13.3873,16.4199,2.2907,0.2631,0.3721,0.3929,0.1823,2.798494014,-0.739213331,-0.405717971
2991.0024,95.7727,10.108,12.1456,13.608,13.9444,14.0964,17.7644,2.3156,0.2703,0.4174,0.3819,0.1722,2.877196455,-0.763966853,-0.418050342
2991.1548,101.9026,10.4909,12.8256,14.898,15.3493,15.6566,20.1531,2.3422,0.2645,0.4625,0.3892,0.1613,3.003358123,-0.792365633,-0.409827168
2991.3072,101.7796,9.7952,12.3999,14.6333,15.3338,15.6913,20.5759,2.3484,0.2734,0.4616,0.3794,0.1598,3.024120488,-0.796423225,-0.420902673
2991.4596,99.5667,9.0934,12.1748,14.3731,15.2162,15.7249,20.8638,2.3508,0.2792,0.4453,0.3933,0.16,3.0380156,-0.795880017,-0.405276054
2991.612,100.6726,7.8984,10.8398,12.6144,13.4333,13.9482,18.5301,2.3578,0.2829,0.4535,0.4245,0.155,2.919396437,-0.809668302,-0.372122305
2991.7644,105.5903,8.4445,11.3069,12.9284,13.8066,14.4042,18.8769,2.3886,0.2738,0.4896,0.4511,0.1356,2.937938952,-0.86774031,-0.345727173
2991.9168,113.2128,9.9268,13.089,14.7491,15.6228,16.4777,21.2953,2.4293,0.2889,0.5457,0.482,0.1178,3.058486391,-0.92885471,-0.316952962
2992.0692,115.9055,9.7705,12.897,14.3512,15.1409,16.1809,20.7402,2.4369,0.2811,0.5655,0.4773,0.1189,3.032073846,-0.924818145,-0.321208566
2992.2216,112.9549,9.3573,12.569,14.4486,15.4237,16.6463,21.6479,2.3998,0.2793,0.5438,0.4028,0.1421,3.074908452,-0.847405922,-0.394910538
2992.374,102.8589,9.7226,13.7472,16.0798,17.5203,19.0538,25.4281,2.34,0.248,0.4696,0.3242,0.1691,3.235854862,-0.771856392,-0.489186989
2992.5264,95.5122,10.7904,13.9523,17.0947,18.6667,20.4373,27.4898,2.2923,0.2301,0.4155,0.2939,0.1916,3.313815027,-0.717604495,-0.531800414
2992.6788,84.4473,13.6379,17.6802,21.5327,24.1468,26.3567,35.6703,2.2502,0.2078,0.3342,0.2266,0.2082,3.57431841,-0.681519275,-0.644740094
2992.8312,86.0447,19.6456,27.6522,34.5312,39.1695,43.5349,59.6862,2.2145,0.1958,0.3459,0.1871,0.2207,4.089100838,-0.656197667,-0.727926212
2992.9836,81.9876,15.6337,21.7528,25.3811,28.376,31.8863,42.39,2.2039,0.2054,0.3161,0.2299,0.2247,3.746912485,-0.648396928,-0.638461029
2993.136,88.5036,13.6845,18.3129,21.5301,24.1339,26.7652,35.5567,2.2216,0.2246,0.364,0.2386,0.2175,3.571128605,-0.662540739,-0.622329561
2993.2884,89.2409,14.0514,18.9567,21.9214,24.2367,26.6251,34.9531,2.2546,0.2328,0.3694,0.2572,0.2052,3.554007163,-0.687822644,-0.589729036
2993.4408,91.8378,12.4854,17.4244,19.9391,21.878,23.661,31.0034,2.2759,0.2366,0.3885,0.2833,0.1959,3.434096876,-0.707965564,-0.547753425
2993.5932,96.1234,12.1836,17.3046,19.3507,21.0076,22.28,29.2169,2.2892,0.2528,0.42,0.2906,0.1904,3.374747309,-0.720333056,-0.53670439
2993.7456,96.1393,12.613,17.6393,19.7221,21.065,21.9931,28.91,2.2931,0.268,0.4201,0.2967,0.1882,3.364187556,-0.725380381,-0.527682454
2993.898,98.9518,11.5605,15.8646,18.4972,19.3943,20.0309,26.6223,2.2968,0.2719,0.4408,0.3101,0.1886,3.28174921,-0.724458312,-0.508498234
2994.0504,96.1256,10.3127,14.6279,17.4308,17.9523,18.3192,24.7103,2.3021,0.2596,0.42,0.3213,0.1862,3.207220161,-0.730020323,-0.493089274
2994.2028,100.5515,10.2079,14.5641,16.9878,17.1991,17.4187,23.3714,2.3264,0.271,0.4526,0.3571,0.171,3.151513053,-0.76700389,-0.44721015
2994.3552,108.6658,10.2416,14.0826,15.9471,15.9841,16.0339,21.1681,2.3705,0.2764,0.5122,0.414,0.1421,3.052495331,-0.847405922,-0.382999659
2994.5076,113.0895,11.8117,16.3303,17.814,17.8836,17.7775,23.327,2.4193,0.2882,0.5448,0.4546,0.1197,3.149611488,-0.92190585,-0.342370569
2994.66,111.9831,10.9558,14.9146,16.0483,16.1077,15.9394,20.7836,2.4434,0.2851,0.5366,0.5111,0.111,3.034164214,-0.954677021,-0.291494119
2994.8124,107.3112,11.1645,14.5666,16.1569,16.5166,16.2427,21.1983,2.4279,0.2668,0.5023,0.4527,0.1256,3.05392099,-0.901010361,-0.344189506
2994.9648,99.201,11.5077,14.886,16.4947,17.0638,16.8092,21.8953,2.3865,0.2541,0.4427,0.4033,0.1457,3.086272002,-0.836540448,-0.394371778
2995.1172,89.9803,11.3484,14.0117,15.7646,16.303,16.1187,20.7609,2.345,0.2362,0.3749,0.3807,0.1667,3.03307141,-0.7780644,-0.419417123
2995.2696,77.3172,13.334,16.0009,18.2327,19.128,18.8613,24.2377,2.3042,0.211,0.2817,0.312,0.1818,3.187909272,-0.740406121,-0.505845406
2995.422,71.0611,25.2432,30.6942,35.9237,38.3043,37.9254,49.4675,2.2703,0.1747,0.2357,0.2059,0.1924,3.901315888,-0.715794932,-0.686343653
2995.5744,59.4974,30.8755,36.4084,42.5071,44.0401,45.0115,57.0068,2.232,0.1367,0.1507,0.234,0.2096,4.043170559,-0.678608722,-0.630784143
2995.7268,52.2032,22.1245,25.9193,28.3254,30.0599,30.1199,37.2478,2.1947,0.1245,0.0971,0.2264,0.2266,3.617592883,-0.644740094,-0.645123577
2995.8792,48.26,48.1574,55.6008,59.1934,63.3708,64.6148,77.2259,2.1489,0.1149,0.0681,0.1467,0.2443,4.346734893,-0.612076533,-0.833569886
2996.0316,51.5865,78.6272,72.9431,80.0843,84.1183,89.4645,94.4057,2.1205,0.1238,0.0925,0.1443,0.2454,4.547601453,-0.610125442,-0.840733669
2996.184,55.3153,55.8492,51.9204,56.8088,60.6139,65.8908,71.6303,2.1205,0.1276,0.12,0.1872,0.2389,4.271518169,-0.62178385,-0.727694156
2996.3364,51.1374,26.4053,24.7116,26.3995,28.6666,31.9473,35.1838,2.1482,0.1433,0.0892,0.2384,0.2326,3.560585749,-0.63339029,-0.622693749
2996.4888,51.7521,42.9636,41.3368,46.8396,53.2215,59.2442,72.6027,2.1685,0.1333,0.0938,0.1447,0.2292,4.285002111,-0.639785387,-0.839531469
2996.6412,48.9244,61.5074,62.8663,69.8405,79.8389,93.1203,117.2993,2.162,0.1362,0.073,0.1338,0.2372,4.764728788,-0.624885315,-0.873543887
2996.7936,50.8905,130.9042,122.126,151.8029,165.2632,197.0384,264.2857,2.1296,0.1196,0.0874,0.074,0.2493,5.577030715,-0.603277721,-1.13076828
2996.946,49.4152,221.0107,174.2931,217.0336,243.1165,296.1018,401.073,2.0869,0.1145,0.0766,0.071,0.2611,5.994143456,-0.583193128,-1.148741651
2997.0984,45.8719,180.2912,161.2323,218.2216,239.6418,291.3415,402.3137,2.054,0.1045,0.0505,0.0782,0.2715,5.997232133,-0.566230166,-1.106793247
2997.2508,47.9698,39.8319,46.4026,52.8036,57.4106,68.1805,85.5975,2.0407,0.1079,0.066,0.1711,0.2779,4.449656077,-0.556111453,-0.76674999
2997.4032,52.1499,31.5288,34.4493,38.6226,42.5772,48.4761,59.4712,2.0484,0.1121,0.0967,0.1451,0.2724,4.085492162,-0.564792897,-0.838332588
2997.5556,57.2822,115.4706,121.7895,134.0561,148.3363,171.4842,216.5444,2.0643,0.1224,0.1344,0.079,0.2659,5.377795607,-0.575281663,-1.102372909
2997.708,57.4052,116.2071,110.2036,123.1309,142.738,164.7061,215.0872,2.0956,0.1375,0.1353,0.1184,0.2526,5.371043527,-0.597566654,-0.926648298
2997.8604,52.1187,42.3434,42.3269,48.1404,53.0615,60.8944,73.041,2.1392,0.1601,0.0965,0.1943,0.2459,4.291020927,-0.609241471,-0.711527199
2998.0128,53.4703,17.6642,19.2269,21.4755,22.7156,25.5832,30.0842,2.1811,0.1777,0.1064,0.2652,0.2364,3.404000117,-0.626352528,-0.57642648
2998.1652,54.208,21.7324,24.2458,27.6985,28.84,31.5171,37.8708,2.1956,0.1916,0.1118,0.2032,0.2358,3.634180367,-0.627456199,-0.692076296
2998.3176,59.8634,40.6322,55.0265,62.4788,65.0821,70.9525,90.8818,2.195,0.1976,0.1534,0.1497,0.2275,4.509559761,-0.643018599,-0.8247782
2998.47,62.4439,24.1715,32.1992,37.5596,38.8011,41.9248,54.1454,2.2109,0.2104,0.1724,0.2434,0.2138,3.991673021,-0.669992299,-0.613679426
2998.6224,72.1564,14.146,18.1391,19.7549,20.4275,21.5048,27.0879,2.2559,0.235,0.2438,0.3103,0.1953,3.299087134,-0.709297757,-0.508218224
2998.7748,80.9109,13.2786,16.7176,18.1887,18.6159,19.2971,24.2333,2.2896,0.2605,0.3082,0.3356,0.1875,3.18772772,-0.726998728,-0.474178048
2998.9272,90.7575,11.2559,13.4098,15.0909,15.2817,15.7117,19.5951,2.3081,0.2621,0.3806,0.3678,0.1803,2.975279535,-0.744004273,-0.434388275
2999.0796,92.2328,11.5083,14.0518,15.7013,16.0623,16.3838,20.665,2.3178,0.265,0.3914,0.3639,0.1758,3.028441448,-0.754981129,-0.439017944
2999.232,96.4932,10.9308,13.4708,14.5088,15.0078,15.1991,18.997,2.3474,0.2681,0.4227,0.4177,0.1552,2.944281072,-0.809108283,-0.379135525
2999.3844,97.9686,11.1185,13.5058,14.4153,15.0348,15.0456,18.694,2.3732,0.2709,0.4336,0.4461,0.1443,2.928202617,-0.840733669,-0.350567777
2999.5368,97.108,12.1342,14.1077,15.8053,16.4378,16.2827,20.3545,2.3662,0.2637,0.4273,0.3921,0.1462,3.013302018,-0.835052627,-0.406603158
2999.6892,91.3325,13.2741,15.9488,17.9017,18.7396,18.676,23.7392,2.3209,0.2462,0.3848,0.3391,0.1723,3.16712769,-0.763714723,-0.46967221
2999.8416,86.9066,12.5907,15.2058,17.1646,18.1579,18.1318,23.1751,2.2847,0.226,0.3523,0.3293,0.1853,3.143078426,-0.732124581,-0.482408269
2999.994,89.3654,11.5567,13.336,15.1556,16.0811,16.0882,20.2235,2.2867,0.2276,0.3703,0.3595,0.1801,3.006845295,-0.744486287,-0.444301105
3000.1464,91.9459,11.4449,12.7417,14.9214,15.7634,15.8064,19.7682,2.3125,0.2462,0.3893,0.3839,0.1677,2.984074586,-0.775466937,-0.415781888
3000.2988,93.1754,9.5946,11.2122,12.7407,13.3751,13.5858,17.0268,2.3284,0.2596,0.3983,0.4264,0.1637,2.834788573,-0.785951321,-0.370182804
3000.4512,95.5113,8.2408,9.8639,10.8376,11.256,11.5095,14.2859,2.334,0.2745,0.4155,0.4511,0.1626,2.659273037,-0.788879459,-0.345727173
3000.6036,96.2645,9.7467,11.4609,12.4234,12.7491,13.1018,15.9435,2.3441,0.271,0.4211,0.4241,0.1571,2.769051223,-0.803823815,-0.372531728
3000.756,91.0576,10.7285,12.7272,13.4382,13.7724,14.2606,17.1394,2.3352,0.271,0.3828,0.4127,0.1638,2.841379907,-0.785686103,-0.384365531
3000.9084,85.3882,9.2017,11.5875,12.137,12.5801,13.1235,16.1599,2.3146,0.2467,0.3411,0.4117,0.1797,2.782532865,-0.745451923,-0.385419133
3001.0608,91.6582,7.278,8.9927,9.3569,9.7676,10.2463,12.4808,2.3145,0.266,0.3872,0.4704,0.1747,2.524191463,-0.757707095,-0.327532687
3001.2132,108.5446,8.9671,9.9451,10.6727,11.0939,11.6797,13.6318,2.3526,0.2826,0.5114,0.4769,0.1486,2.612405299,-0.827981191,-0.321572678
3001.3656,119.7466,10.0458,10.3062,11.4704,11.8355,12.5771,14.3,2.3937,0.3043,0.5937,0.5251,0.1203,2.660259537,-0.919734373,-0.279757982
3001.518,111.7403,10.2468,11.2456,12.4842,13.054,13.9771,16.6151,2.4052,0.2607,0.5349,0.4923,0.123,2.81031192,-0.910094889,-0.307770164
3001.6704,92.1924,10.083,12.2622,13.5814,14.8172,15.8638,20.0239,2.3771,0.2123,0.3911,0.4009,0.1399,2.99692656,-0.854182286,-0.396963944
3001.8228,73.3821,20.5898,25.6449,30.222,33.0058,36.1297,47.3681,2.3183,0.1749,0.2528,0.2138,0.17,3.857949006,-0.769551079,-0.669992299
3001.9752,62.8142,43.1465,56.82,66.207,71.9971,81.9894,107.3303,2.2464,0.164,0.1751,0.1587,0.1933,4.675910996,-0.713768146,-0.799423073
3002.1276,60.7241,21.2504,26.0814,31.7069,34.0219,39.5339,51.6643,2.2369,0.1772,0.1597,0.298,0.1959,3.944767021,-0.707965564,-0.525783736
3002.28,70.4366,8.8182,9.9979,10.9042,12.0443,13.9111,17.1875,2.308,0.1994,0.2312,0.4602,0.1561,2.844182375,-0.806597097,-0.337053386
3002.4324,86.1655,9.7222,10.4072,11.3579,12.831,14.7171,18.1354,2.4032,0.2524,0.3468,0.4704,0.1349,2.897865829,-0.86998805,-0.327532687
3002.5848,103.2546,10.4208,11.3894,12.9078,14.7154,17.0785,21.8726,2.4206,0.264,0.4725,0.4345,0.1352,3.085234712,-0.869023308,-0.362010219
3002.7372,109.5247,8.9972,10.8034,12.8341,14.6908,17.042,22.7933,2.3845,0.2661,0.5186,0.3638,0.155,3.126466633,-0.809668302,-0.439137305
3002.8896,110.207,8.7641,11.3616,14.611,16.7408,19.5639,27.3229,2.3469,0.2521,0.5236,0.3483,0.1602,3.307725178,-0.795337488,-0.458046526
3003.042,108.4253,6.7953,9.3557,12.0023,13.677,15.8309,21.7812,2.3585,0.2681,0.5105,0.3999,0.1466,3.081047212,-0.83386603,-0.398048596
3003.1944,113.7118,6.5198,9.6854,11.8019,12.8534,14.6353,19.5389,2.3836,0.279,0.5494,0.4512,0.134,2.97240735,-0.872895202,-0.345630909
3003.3468,121.8771,8.8172,12.9458,15.6327,16.5592,18.5261,24.5455,2.4039,0.2737,0.6094,0.3885,0.1228,3.200528538,-0.910801633,-0.410608977
3003.4992,123.0608,10.2959,15.3572,18.2851,19.2363,21.6049,28.4636,2.3903,0.2773,0.6181,0.3686,0.1356,3.348626078,-0.86774031,-0.433444669
3003.6516,119.3534,6.6747,9.8732,12.2367,12.927,14.5405,19.4101,2.3444,0.2729,0.5908,0.4115,0.1712,2.965793549,-0.76649624,-0.38563016
3003.804,111.9989,4.4193,6.345,7.9606,8.5935,9.505,12.909,2.3125,0.2733,0.5368,0.4167,0.1869,2.557924743,-0.728390699,-0.3801765
3003.9564,116.1622,6.1122,8.8553,11.6395,13.0589,14.2965,20.0843,2.3312,0.2673,0.5674,0.3391,0.1691,2.999938415,-0.771856392,-0.46967221
3004.1088,115.1792,7.8315,10.8011,13.7912,15.5603,17.442,24.1808,2.3778,0.2717,0.5601,0.4165,0.1376,3.18555893,-0.861381566,-0.380384994
3004.2612,119.2363,6.8727,9.0871,11.0591,12.8562,14.5947,20.0742,2.4005,0.2907,0.59,0.4508,0.1286,2.999435408,-0.890759031,-0.346016093
3004.4136,117.0233,7.5794,9.8904,11.4715,13.3101,15.1815,20.4026,2.3863,0.2999,0.5737,0.418,0.1385,3.015662344,-0.858550227,-0.378823718
3004.566,119.7267,7.3048,8.7795,10.2292,11.5264,13.1948,17.3488,2.3754,0.2962,0.5936,0.4645,0.1427,2.85352334,-0.845576027,-0.333014282
3004.7184,128.4556,7.245,8.2566,9.7286,10.8204,12.3251,15.8839,2.3862,0.2921,0.6578,0.4604,0.1299,2.765306018,-0.886390849,-0.336864685
3004.8708,127.841,11.2779,13.7633,15.4977,17.2166,19.546,24.8914,2.3992,0.2945,0.6532,0.3807,0.1229,3.214522362,-0.910448117,-0.419417123
3005.0232,123.0486,10.8609,13.7768,15.4061,17.0542,19.4649,25.017,2.3844,0.2712,0.618,0.3953,0.1292,3.219555594,-0.888737486,-0.403073186
3005.1756,107.189,8.3983,11.0003,12.9527,14.727,16.7999,22.5591,2.3557,0.2381,0.5014,0.3668,0.1461,3.116138532,-0.835349784,-0.435570673
3005.328,110.574,9.6201,12.0714,14.7091,16.7049,19.074,25.9497,2.3332,0.225,0.5263,0.3487,0.1556,3.256160049,-0.807990407,-0.457548053
3005.4804,109.608,6.9665,8.4052,10.1603,11.504,13.1549,17.654,2.3312,0.2381,0.5192,0.4302,0.1612,2.870962387,-0.792634963,-0.366329594
3005.6328,120.6728,6.161,7.4409,9.0082,10.1985,11.5411,15.4206,2.3425,0.2602,0.6005,0.4249,0.1566,2.735704278,-0.805208242,-0.371713269
3005.7852,124.2729,6.8063,8.6434,10.2753,11.5197,12.9363,17.1058,2.3626,0.2861,0.627,0.4371,0.1472,2.839417587,-0.83209219,-0.359419194
3005.9376,136.936,7.5871,10.3459,12.0617,13.4318,14.9175,19.6899,2.3886,0.2923,0.7201,0.423,0.1279,2.980105814,-0.893129456,-0.373659633
3006.09,132.5101,7.0547,10.1801,12.3007,13.3487,14.8356,19.7262,2.4015,0.2986,0.6876,0.4584,0.1258,2.981947701,-0.900319359,-0.338755391
3006.2424,129.4381,6.408,9.5843,11.5372,12.289,13.577,18.0783,2.4002,0.3015,0.665,0.4757,0.1288,2.894712324,-0.890084137,-0.322666849
3006.3948,126.4874,6.2535,8.8465,10.6165,11.3356,12.3314,16.4788,2.3971,0.3124,0.6433,0.4638,0.1296,2.802074706,-0.887394998,-0.333669256
3006.5472,131.1593,8.4887,11.0519,13.4343,14.5249,15.6801,20.9859,2.3975,0.3303,0.6776,0.4494,0.1285,3.043850784,-0.891096872,-0.347366932
3006.6996,136.1619,7.2787,8.8505,10.5722,11.7474,12.4767,16.5065,2.4008,0.3045,0.7144,0.4824,0.1215,2.803754243,-0.915423722,-0.316592701
3006.852,134.4408,8.3842,10.5552,12.5381,14.3794,15.182,20.5221,2.3963,0.2842,0.7018,0.4223,0.1287,3.021502354,-0.890421453,-0.374378919
3007.0044,126.9413,7.6648,9.6994,11.9214,13.999,14.8213,20.5182,2.3763,0.2729,0.6466,0.3926,0.1355,3.021312297,-0.868060705,-0.406049705
3007.1568,117.7606,7.4286,9.4208,12.4343,14.3367,15.1527,21.3304,2.3565,0.2731,0.5791,0.41,0.1519,3.060133285,-0.818442226,-0.387216143
3007.3092,117.7606,6.5879,8.1959,10.2597,11.1384,11.4551,15.402,2.3574,0.2794,0.5791,0.4477,0.1451,2.734497371,-0.838332588,-0.349012906
3007.4616,130.5466,10.4513,13.2021,15.8325,16.5391,17.0307,22.3409,2.3839,0.2955,0.6731,0.3958,0.1296,3.106419079,-0.887394998,-0.40252421
3007.614,134.1102,10.5607,13.8822,15.6515,15.907,16.5407,21.3006,2.4059,0.3228,0.6993,0.4578,0.1165,3.058735241,-0.933674075,-0.339324212
3007.7664,132.0202,9.7254,13.7517,14.5155,14.6373,15.2951,19.5384,2.3935,0.3317,0.684,0.4327,0.1303,2.97238176,-0.885055584,-0.363813105
3007.9188,122.5536,7.6464,10.9297,11.297,11.279,11.9036,15.117,2.3601,0.317,0.6144,0.4654,0.153,2.715819938,-0.815308569,-0.332173621
3008.0712,120.2188,7.0811,9.416,10.3394,10.3868,10.9515,13.987,2.335,0.2865,0.5972,0.4249,0.1645,2.638128327,-0.783834098,-0.371713269
3008.2236,120.8335,8.2369,9.9873,11.8314,11.9664,12.639,16.1037,2.3384,0.279,0.6017,0.414,0.1583,2.779049059,-0.800519085,-0.382999659
3008.376,119.9729,9.4046,11.1525,12.9397,13.4499,14.2039,17.9569,2.3544,0.2693,0.5954,0.4056,0.1479,2.887974442,-0.830031826,-0.391902054
3008.5284,110.3882,11.9269,13.9645,15.5586,17.0047,17.9524,22.6215,2.3421,0.2569,0.5249,0.3424,0.1571,3.118900781,-0.803823815,-0.465466244
3008.6808,98.0939,19.974,22.4039,24.9816,28.4514,30.0865,38.3711,2.2832,0.2143,0.4345,0.2193,0.1845,3.647304572,-0.73400363,-0.658961368
3008.8332,86.5372,35.7296,38.7824,44.2464,51.3989,56.3915,73.3948,2.2103,0.1724,0.3495,0.1669,0.2135,4.295853088,-0.670602121,-0.777543663
3008.9856,86.66,28.9323,31.5577,37.4276,43.6802,49.205,65.6221,2.1629,0.1609,0.3504,0.1658,0.2335,4.183912529,-0.631713115,-0.780415474
3009.138,83.5865,29.6188,37.018,46.2188,55.2884,63.0508,88.8912,2.1518,0.1617,0.3278,0.1326,0.2363,4.48741315,-0.626536278,-0.877456476
3009.2904,82.1111,50.6917,62.6249,84.8858,100.6999,114.1573,164.86,2.1531,0.1608,0.317,0.1045,0.2362,5.105096629,-0.626720107,-0.98088371
3009.4428,75.4755,35.6954,45.0133,59.1665,70.4451,77.7234,109.714,2.1639,0.1613,0.2682,0.1702,0.2271,4.69787698,-0.643782866,-0.769040444
3009.5952,82.1144,10.2329,13.4125,16.6018,18.0566,19.7768,26.2955,2.2034,0.1765,0.317,0.3542,0.2144,3.269397822,-0.668775219,-0.450751443
